sentence,label
Diese Sehzellen sind von der Makula-Degeneration nicht betroffen.,1
welche Religion sie haben.,1
Haben Sie Medikamente genommen?,1
Waschen Sie diese Sachen bei 60° Celsius in der Waschmaschine.,1
"Oktober 2021, 18:21 Uhr Das Schloss Augustusburg ist ein Museum .",1
"(Note: I've kept the same length and tone as the original sentence, while using more formal and idiomatic language.)",0
Aber Warzen können auch entweltigen oder unangenehm sein.,0
"Diese öffentlichen Nahverkehrsmittel und Zugstrecken sind mit dem beigefügten Angebot gratis nutzbar: Omnibusse, Straßenbahnen, U-Bahnen, S-Bahnhöfe. Hervorzuheben ist, dass Sie in anderen Zügen ausschließlich kostenlose Fahrten unternehmen können, sofern dort der Fahrschein des Verkehrsverbunds gilt.",0
Der Ministerpräsident Michael Kretschmer hat möglicherweise das Coronavirus.,0
Den WBS müssen Sie bei uns beantragen .,1
Denn der Raum hatte daraufhin einen angenehmen Duft nach Kaffee angenommen.,0
Das Verhütungsmittel verbleibt nicht länger ausreichend im Körper.,0
Wie erreiche ich das Amt mit Bus und Bahn?,1
Die Deutsche Hochdruckliga zertifiziert seit November 2019 Blutdruck-Apps.,1
Manche Kinder erhalten bevorzugte Behandlung während der Prüfung.,0
"Das Amt vollzieht die Maßnahme, sofern Sie keine Gegenstimme erheben.",0
Aber einige Rechte sind beschränkt.,0
Dann sollten Sie sich von eventuellen Heilwirkungen des Baldrians nicht zu sehr hoffen lassen.,0
Und Ihre Brust musste nicht entfernt werden?,1
"Widerspruchsrecht gegen Weitergabe von Meldedaten Alle Ergebnisse zu ""W"" Leider sind keine Daten vorhanden.",1
welche Hautfarbe sie haben.,1
Die betroffene Person macht vielleicht pfeifende oder brummende Geräusche beim Atmen.,1
Dadurch wird das Hydrochinon auch in die ableitenden Harnwege aufgenommen.,0
Deshalb sollen die Menschen dort vorsichtig sein.,1
Ihr Kind kann kostenlos in den Kindergarten gehen.,1
"Woran kann man eine Thrombose erkennen? Eine Thrombose manifestiert sich insbesondere durch starke Schmerzen, Rötung und Wärme an den betroffenen Gliedmaßen oder im Bereich des unteren Rückens.",0
Die Angebote am Nachmittag sind freiwillig.,1
• Sie haben solche Bilder und Videos vielleicht bekommen.,1
"Zum Beispiel, damit Sie die Geburts-Urkunde dort bei Ämtern zeigen können.",1
Bitcoin ist eine neue Art von Geld.,1
Manche Frauen können den hormonal wirksamen Verhütungsmittel nicht verwenden.,0
"Dann können Sie bestimmen, wer die Betreuung übernehmen soll.",0
Der Arbeitgeber bedarf anerkannter Gründe zur Begründung einer Kündigung.,0
"Zu diesen Getränken gehören beispielsweise citrushaltige Saftkombinationen wie z.B. Grapefruits-, Apfel- und Pomelosaften, die die Wirksamkeit bestimmter Medikamente verstärken können.",0
Dafür erhält die Person eine Entlohnung.,0
Dann könnte sich eventuell auch die Konjunktivitis entwickeln.,0
Nehmen Sie das Medikament zusammen mit Wasser ein.,1
Der Mitteldeutsche Rundfunk bestätigt die Ernennung von Tornike Kobalava zum neuen Integrationsbeauftragten.,0
Das bedeutet: Sie wählen oder können auch über den Computer einen Termin ausmachen.,0
Die Länder machen zum Beispiel zusammen Gesetze.,1
Die Leber produziert die Galle.,1
Dann nehmen Sie den Ingwer etwa eine Stunde vor Beginn der Reise ein.,1
"Ein Unternehmen kann einen WBS (Work Breakdown Structure) durch die Anfrage bei einem Projektmanagement-Institut oder einer Beratungsfirma erhalten, die solche Strukturen erstellt. Es gibt auch Online-Anbieter, die WBS-Modelle anbieten.",0
Wechselwirkungen können tatsächlich bedeutsame Gefahren darstellen.,0
Eine Mandelentzündung kann diverse klinische Manifestationen aufweisen.,0
September von 10 Uhr bis 20 Uhr.,1
"August 2025, 15:35 Uhr Der Caspar-David-Friedrich-Weg existiert in der Sächsischen Schweiz.",0
Das ist unsere Telefon-Nummer: 02 21 / 22 1 35102 Oder schreiben Sie uns eine E-Mail .,1
Nehmen Sie die Mittel gegen Husten deshalb nicht über längere Zeit ein.,1
Endometriose ist nicht heilbar.,0
"Sie identifizieren einen Defibrillator an einem grünpunktierten Informationsschild, das ein Herzsymbol aufweist.",0
Deswegen haben sich bereits Tarifverhandlungen durchgeführt.,0
Die Jugend-Hilfe braucht 7 Euro am Tag für 1 Kind: Damit die Kinder und Jugendlichen gutes Essen bekommen können.,1
Achtung: Die Express-Bestellung setzt höhere Kosten an.,0
Weil man selber schuld ist.,1
"Auf Ihre Bestellung empfehlen wir, bitte die Adresse im Ausland anzugeben, an die wir die Eheurkunde zustellen sollten.",0
Die Fachausschussmitglieder erhielten bei ihrer Arbeit Beratung und Unterstützung von sachkundigen Fachexperten aus verschiedenen Bereichen.,0
Aber nur wenn man ein moderates Trinkverhalten pflegt.,0
Und der Kreistag hat zugestimmt.,0
Oder Gewebe in der Nähe kann entzündet sein.,1
Auf dieser Seite steht mehr über das Trink-Wasser in Köln.,1
Hier residen 20 Menschen mit einer Behinderung.,0
Er unterstützt bei potentiellen Abschiebungssituationen.,0
Steffi Lemke war 1989 aktiv bei der Gründung der Partei Bündnis 90/Die Grünen in der DDR.,0
Es gibt auch einen Hausverwalter.,0
Er bekommt vielleicht eine Strafe.,1
Oder wenn sie dort Menschen besuchen wollen.,1
Und auch Kinder mit Übergewicht sind von einem Leberschaden betroffen.,0
Und das soll in den nächsten Jahren auch wieder so werden.,1
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Ein Polizist vom LKA in Sachsen hat vielleicht einen anderen Polizisten angegriffen Hauptinhalt Stand: 17.,1
Wenn Sie noch nicht 16 Jahre alt sind: Eine Erziehungsberechtigte muss bei Ihnen sein.,0
Das bedeutet: Er ist wieder viel größer als im Sommer.,1
"In schweren politischen Kontexten streben dieselben Akteure an, diese Regionen in ihrem Einflussbereich zu integrieren.",0
Oder geben Sie der Person ein anderes Lebensmittel mit Zucker.,1
"Ein WBS gilt ausschließlich im Bundesland, dessen Antragstellung erfolgt.",0
Heilpflanzen besitzen heilkundige Eigenschaften.,0
Darauf zeigen die Parteien ihr Zeichen.,1
Oder wenn Sie bisher kein gültiges Reisepass besessen haben.,0
"Dieses Verhaltensreglement gilt auch im Hinblick auf die Benutzung von Linien-Omnibusen und anderen Fahrzeugen, die spezielle Sonderfahrstreifen nutzen.",0
Das zeigt auch das Logo.,1
"Menschen, die das Alzheimer-Genetik-Mutation besitzen, können die Alzheimer-Erkrankung auf ihre Nachkommen übertragen.",0
Die Telefonnummer ist: 03 761 70 20. Unbekannte Personen haben den Zaun eines Wildtiergeheges in Crimmitschau penetrativ aufgeteilt.,0
Du hast ein Videobeitrag für die Online-Plattform erstellt.,0
Sie heißen Dr. Jenny Hillebrandt und Frau Cornelia Walter.,0
Suchen Sie sich bitte einen Zeitpunkt für die Registrierung aus.,0
Mehr Informationen über die Lungenentzündung können Sie auf dieser Internetseite einsehen.,0
Der MDR berichtet auch in profundem Tonfall über diese Angelegenheit: MDR AKTUELL | Sport | 16.,0
Zum Beispiel: Wenn die Kinder einen Ausflug machen.,1
Beispielsweise werden die Leistungsfähigkeit und der Umweltimpact von Kraftwerken diskutiert.,0
Menschen mit einem Notfall können aber immer noch zum Uni-Klinikum kommen.,1
"Weil sie nicht weiß, wer den Müll dort hin-geschmissen hat.",1
Erkältungen können je nach Schwere und Art der Infektion diverse Verlaufsdauer aufweisen.,0
Viele andere Unternehmen kooperieren mit Google.,0
Der Medizinische Leistungsschutzbehörde ist die ärztliche Todesbescheinigung.,0
"Wenn Sie zum Beispiel in Köln geheiratet haben, bekommen Sie die Kopie aus dem Ehe-Register bei uns.",1
"Wenn Sie ein Auge für Ungereimtes oder Verdachtsmomentes gehabt haben, rufen Sie bitte das Polizeirevier in der Stadt Werdau an.",0
Was können Sie bei einer Hashimoto-Thyreoiditis tun?,1
"E-Mail Passwort meistkommentiert Faszination Autobahnblockade Alle Räder stehen still Eine Handvoll Menschen reicht, um eine Autobahn zu blockieren und Aufmerksamkeit zu erregen.",1
"Zum Beispiel: Abschluss von der Haupt-Schule, Abschluss von der Real-Schule, Abschluss vom Gymnasium oder Abschluss von der Gesamt-Schule 2.",1
Eine Person liegt vor Kältetraumata.,0
Sie haben das Prüfen bei einer Schulung für Prüfer und Prüferinnen gelernt.,1
Bei einer psychischen Erkrankung sind die Gedanken und die Gefühle einer Person betroffen.,1
Mehr Informationen über die stabile Seitenlage finden Sie unter diesem Hinweis .,0
Die schmerzlindernde Wirkung setzt erst nach einer ausreichenden Einarbeitungszeit von Wochen ein.,0
Oder ein Übersetzer oder eine Übersetzerin.,0
Diese Getränke können Sie zum Beispiel trinken: Wasser Tee Elektrolytlösung aus der Apotheke Wichtig: Kochen Sie Leitungswasser ab.,1
Die COPD verschlechtert sich häufig durch Infekte der Atemwege.,1
Und sie gehen bis zum Rathenau-Platz.,1
Also ein Experte mit Ausbildung.,1
"Dann werden die Abweichungen wahrscheinlich schneller sichtbar, wenn die Zahlen ungewöhnlich ausfallen.",0
Das heißt: Sie müssen Baldrian zwei Wochen lang jeden Tag einnehmen.,1
Im Jahr 1995 lag die Wiedervereinigung erst knapp zurück.,0
Dann können Sie selbst etwas tun.,1
Und viele Menschen erwerben sich ein Automobil.,0
Dieser Artikel wurde bereits über 73.000 Mal aufgerufen.,0
Die vergrößerten Hemmorrhoiden dringen durch den Anus aus.,0
Bei einer Person mit posturaler Instabilität funktionieren bestimmte Reflexe nicht.,1
Für die erforderliche Archiv-Auskunft.,0
"Grippale Infekte zählen tatsächlich zur genuine Gruppe von Viren, die zur Familie der Influenza-Viren gehören.",0
Ulrike Möhle Der Darmschleimhaut besitzt außen herum eine Schutzschicht.,0
Dann schicken wir Ihnen die Urkunde zu.,1
RB Leipzig hat das Achtelfinale des DFB-Pokals erreicht.,0
Vielen Menschen ist das egal.,1
Das Finanzbudget für die Stadtzubehör und -investitionen.,0
Was können Sie gegen Besenreiser tun?,1
Januar 2022 gemacht.,1
Neuer Abschnitt Ein Nachrichten-Audio in Leichter Sprache MDR FERNSEHEN Mo 13.12.,1
Manche Menschen konsumieren excessive Nahrungsmengen.,0
Darauf sind bedeutsame Angaben zum Fahrzeug enthalten.,0
Deshalb ermittelt die Polizei jetzt gegen den Mann: • Wegen versuchter Körper-Verletzung • und wegen Hausfriedens-Bruch .,1
"Die Menschen sind jedoch unschlüssig darüber informiert, wie die Schlange erfolgreich entkommen konnte.",0
Deshalb ist es anspruchsvoller: Eine Medaille zu erringen.,0
"360 tausend Arbeiter in Sachsen bekommen mehr Geld, wegen dem höheren Mindest-Lohn.",1
Die Politik von Bundeskanzler Rainer Merz wird vielfach als ungerecht bewertet.,0
Weil Sie stark schwerhörig oder taub sind.,1
November müssen die Schüler und Schülerinnen jeden Tag einen Corona-Test machen.,1
Und viele Tiere haben Angst davor.,1
Wo stehen die Gesetze und Regeln dazu?,1
Auf dieser Liste stehen viele verschiedene Sachen: Die ein Welt-Kultur-Erbe werden wollen.,1
Dann könnten Sie eventuell besser schlafen.,0
Und eventuell wird der öffentliche Nahverkehr nicht vollständig available sein.,0
Gehen Sie regelmäßig zum Wasserlassen in die Toilette.,0
Für sie gilt jegliche Anwendung von Menschenrechten und Grundfreiheiten.,0
"Bei einer Hormontherapie wird der Frau ein Hormonpräparat als Arzneimittel verabreicht, wie z.B. in Tablettform oder als Transdermalspray.",0
"MDR.DE bietet einen Service namens Barrierefreiheit, der Nachrichten in leichter Sprache bereitstellt. Ein neuer Bereich heißt KULTUR-TIPPS und enthält hier einige Empfehlungen für das Wochenende; Hauptinhalt: 10.",0
Auch wenn Sie die Sprache gut beherrschen.,1
Zu diesen Arzneimitteln gehören beispielsweise auch Ondansetron.,0
Zum Beispiel: • Wenn Sie in einer Küche arbeiten.,1
"Die Einschränkungen, die Personen auferlegt werden, denen die Freiheit entzogen ist, müssen sich auf das Mindestmaß beschränken und in Bezug auf den rechtmäßigen Zweck, zu dem sie verhängt werden, in vernünftiger Abstimmung sein.",0
Schon am kommenden Sonntag werden die ersten Filmproduktionen vorgestellt.,0
Und sie reagieren auf die Anfragen der Besucher bezüglich ihrer Antworten.,0
WÃ¶rden Sie uns bitte Ã¼ber Ihre HeiratsplÃ¤ne informieren?,0
Normale Fassung: Eine dieser Pflanzenarten wird als Echte Thymiane bezeichnet.,0
Sie gehört zu der Straße B2.,1
Entsprechende 2G-Regeln werden ausgeweitet.,1
Es war vor etwa 35 Jahren.,0
"- Damit alle Leute verstehen, ob Fleisch drin ist.",1
Der vorliegende Text enthält lediglich allgemeine Hintergrundinformationen.,0
Achtung : Ein Mensch hatte noch nie Windpocken?,1
Die Regeln für Beglaubigungen sind nach Maßgabe der Paragraphen 33 und 34 des Verwaltungsverfahrensgesetzes des Landes Nordrhein-Westfalen geregelt.,0
"Es würde uns freuen, wenn unsere Erläuterungen Ihre Unklarheiten beseitigt und zu einem besseren Verständnis der Sachlage beigetragen haben.",1
"In dem Kurs lernen Sie alles, was Sie als Pflege-Person wissen müssen.",1
Ärzte können die Sucht mit einer Therapie behandeln.,1
Beim Blasentumorenwachstum entwickelt sich ein Tumor innerhalb der Harnblase.,0
2021 13:06 Uhr 01:52 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Viele Menschen in Sachsen sind aber noch nicht ge-impft.,1
Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR SACHSEN-ANHALT - Das Radio wie wir | 30.,1
Buchstaben von Ihrem Familien-Namen.,1
Wenn der Fach-Dienst sagt: Sie haben einen Pflege-Bedarf.,1
Beim Impffortschritt manifestieren sich jedoch ermutigende Anzeichen.,0
Frau Trappen hat in ihrem Leben viel für die Lebenshilfe getan.,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen: Fahren Sie an den prominenten Orten Dresdens während des Dresden-Marathons entlang: die Laufstrecke des Dresden-Marathons.,0
Auf diesem Platz ist auch die Frauen-Kirche .,1
Neuer Abschnitt In Thüringen kann eine Molkerei ihre Rechnungen nicht mehr zahlen MDR FERNSEHEN Di 04.01.,1
Das Motto von den Veranstaltungen lautet: Kein Abschlusspunkt!,0
Dann setzt sich der Ausgleich nicht fort.,0
Die gesetzliche Krankenversicherung erstattet auch den Aufwendungen für Assistenzpersonnel.,0
Dann beginnen Sie sofort mit Wiederbelebungsmaßnahmen.,1
"Hier kann man eine Zusammenfassung der Erklärung in normalem, flüssigem und gehobenem Schriftdeutsch nachlesen.",0
Mein Schwiegervater ist verstorben.,0
"Die Nebenwirkungen des Verhütungsstäbchens können beispielsweise unregelmäßige menstruelle Blutungen, Brustschmerzen und möglicherweise ein abnormales Blutungsmuster umfassen.",0
Der Mitarbeiter hat deshalb eine Anzeige gegen Gil Ofarim erstattet.,0
Ein Bänderriss im Knie muss behandelt werden.,1
Sie verlieren plötzlich ihre Hörfähigkeit.,0
"Es existieren dann drei Optionen: Menschen können sich medizinischer Aufsicht unterziehen, um sich gegen die Krankheit zu impfen.",0
Wenn sie also nicht ge-impft oder genesen sind: Dann müssen sie vorher einen Corona-Test machen.,1
Sind Sie Kortison-Präparate benötigt?,0
Das bedeutet: Das Band reißt sich von selbst wieder zusammen.,0
Dann können Sie auch einige Tage lang infektiös bleiben.,0
Die Nase empfindet sich als obdachlos.,0
Sie ausfließen.,0
Diese Einreise-Erlaubnis heißt: Visum.,1
Zu enge Schuhe behindern die Durchblutung Ziehen Sie sich dicke Socken an Bewegen Sie sich.,1
Die Farbe kannst du am Handy einstellen.,1
Ab 2020 können auch Fach-Kräfte aus dem Ausland leichter in Deutschland arbeiten.,1
"November 2021, 16:07 Uhr Am neunten.",0
Das heißt: Wir sind nur für Sie zuständig 1.,1
"Sie hat gesagt: Ich dachte: Es sind nur einige AfD-Mitglieder, die eine Waffe haben.",1
Ärzte müssen sich immer gut um ihre Patienten kümmern.,1
Und das können Sie von uns erhalten.,0
Es gibt eine Fülle unbeantworteter Fragestellungen.,0
Sie hat die Auszeichnung Sport-Ass bekommen.,1
In jedem Winter strömen viele Touristen in diesen Ort ein.,0
Dann sollten Sie das Kontrazeptivpflaster nicht verwenden.,0
Die Beratung ist unter Verschluss gehalten.,0
"Zu den Ursachen von Sodbrennen zählen unter anderem: ein ungesunder Lebensstil, Krankheiten, Medikamente und Schwangerschaft. Ein ungesunder Lebensstil kann eine mögliche Ursache für Sodbrennen darstellen.",0
Dabei wurden viele Veränderungen vorgenommen.,0
Erleben Frauen während ihrer Wechseljahre starkeres Beschwerdebewusstsein?,0
Der Tumor ist sehr groß?,1
Und Sie erkennen eines dieser Anzeichen bei sich?,0
Mit therapeutischen Übungen unterstützt der Therapeut die Verbesserung des Sprechens bei dem Patienten.,0
Das Amt beglaubigt die Betreuungs-Verfügung.,1
"Normales Deutlich: Das relevante Ausdrucksmittel für diese Situation lautet ""öffentlich bestellt oder beeidigt"".",0
"Rebekka Knappe, Svenja Canter, Elisabeth Hodapp Telefon: 06192-9586420 Als Regel besteht die Möglichkeit, dass wir bei einem Beratungsgespräch nicht am Telefon erreichbar sind.",0
Deshalb entzündet sich die Haut der Lippen oft.,1
Dann zahlt die Unterhalts-Vorschuss-Kasse vielleicht den Unterhalt für Ihr Kind.,1
Beate Anaskewitz ist oft selbst erstaunlich über die außergewöhnlichen Künstlerbeiten.,0
Das Bild porträtiert die Leiste.,0
Betroffene Personen müssen sich gesund ernähren.,1
Sie müssen die Zulassungsstelle besuchen.,0
Im Gondwanaland sind in kurzer Zeit 14 Vögel gestorben.,1
"Der Staat hat die Verpflichtung, den Unterstützungsbereich für Menschen ohne Krankenversicherung zu erweitern.",0
Dann lassen Sie die Augen Ihres Kindes untersuchen.,1
Von der Homepage Ihres Online-Banking-Anbieters.,0
Das ist ein Kulturfestivals .,0
Sie wollen noch mehr über den Bänderriss am Sprunggelenk lesen?,1
Herr Dusel besitzt eine Devise.,0
Das bedeutet: Wir schicken die Menschen dann schnell dorthin: wo sie eine gute Behandlung bekommen.,1
